ID,Set_name,Name,Armor_type,set_variant,rank,rarity,slot_1,slot_2,slot_3,defense,fire_res,water_res,thunder_res,ice_res,dragon_res,skill_1,skill_1_level,skill_2,skill_2_level,skill_3,skill_3_level,group_skill, set_bonus_skill
425,G_Rathalos,G_Rathalos_Coil_Beta,Waist,Beta,High_Rank,6,2,2,1,48,3,1,-2,1,-5,Windproof,1,NA,NA,NA,NA,Guardian's_Protection,Rathalos's_Flare
426,G_Rathalos,G_Rathalos_Greaves_Beta,Legs,Beta,High_Rank,6,2,NA,NA,48,3,1,-2,1,-5,Weakness_Exploit,1,Windproof,1,NA,NA,Guardian's_Protection,Rathalos's_Flare
427,G_Seikret,G_Seikret_Coil_Alpha,Waist,Alpha,High_Rank,6,1,NA,NA,44,0,0,4,0,-3,Earplugs,2,Jump_Master,1,NA,NA,Guardian's_Pulse,NA
428,G_Seikret,G_Seikret_Coil_Beta,Waist,Beta,High_Rank,6,2,1,NA,44,0,0,4,0,-3,Earplugs,1,Jump_Master,1,NA,NA,Guardian's_Protection,NA
429,Gajau,Gajau_Boots_Alpha,Legs,Alpha,High_Rank,6,1,1,1,44,0,5,0,0,0,Water_Resistance,1,Outdoorsman,1,NA,NA,Flexible_Leathercraft,NA
430,Gelidron,Gelidron_Mask_Alpha,Helm,Alpha,High_Rank,6,3,1,1,66,4,2,-4,-2,0,Speed_Eating,3,Hunger_Resistance,3,Free_Meal,3,Flexible_Leathercraft,NA
431,Gelidron,Gelidron_Backpack_Alpha,Chest,Alpha,High_Rank,6,3,1,NA,66,2,2,-4,-2,0,Free_Meal,2,Speed_Eating,1,Hunger_Resistance,2,Hunter_Gatherer,NA
432,Gravios,Gravios_Helm_Alpha,Helm,Alpha,High_Rank,6,2,1,NA,52,4,-3,1,0,-2,Peak_Performance,1,Tremor_Resistance,1,NA,NA,Scaling_Prowess,Gravios's_Protection
433,Gravios,Gravios_Mail_Alpha,Chest,Alpha,High_Rank,6,2,1,NA,52,4,-3,1,0,-2,Recovery_Speed,2,Peak_Performance,1,NA,NA,Scaling_Prowess,Gravios's_Protection
434,Gravios,Gravios_Vambraces_Alpha,Arms,Alpha,High_Rank,6,1,NA,NA,52,4,-3,1,0,-2,Peak_Performance,2,Flinch_Free,1,NA,NA,Scaling_Prowess,Gravios's_Protection
435,Gravios,Gravios_Coil_Alpha,Waist,Alpha,High_Rank,6,2,NA,NA,52,4,-3,1,0,-2,Flinch_Free,2,Peak_Performance,1,NA,NA,Scaling_Prowess,Gravios's_Protection
436,Gravios,Gravios_Greaves_Alpha,Legs,Alpha,High_Rank,6,2,1,NA,52,4,-3,1,0,-2,Tremor_Resistance,2,Recovery_Speed,1,NA,NA,Scaling_Prowess,Gravios's_Protection
437,Gravios,Gravios_Helm_Beta,Helm,Beta,High_Rank,6,2,2,NA,52,4,-3,1,0,-2,Peak_Performance,1,NA,NA,NA,NA,Scale_Layering,Gravios's_Protection
438,Gravios,Gravios_Mail_Beta,Chest,Beta,High_Rank,6,2,2,NA,52,4,-3,1,0,-2,Peak_Performance,1,Recovery_Speed,1,NA,NA,Scale_Layering,Gravios's_Protection
439,Gravios,Gravios_Vambraces_Beta,Arms,Beta,High_Rank,6,2,NA,NA,52,4,-3,1,0,-2,Peak_Performance,2,NA,NA,NA,NA,Scale_Layering,Gravios's_Protection
440,Gravios,Gravios_Coil_Beta,Waist,Beta,High_Rank,6,2,1,NA,52,4,-3,1,0,-2,Peak_Performance,1,Flinch_Free,1,NA,NA,Scale_Layering,Gravios's_Protection
441,Gravios,Gravios_Greaves_Beta,Legs,Beta,High_Rank,6,2,2,NA,52,4,-3,1,0,-2,Recovery_Speed,1,Tremor_Resistance,1,NA,NA,Scale_Layering,Gravios's_Protection
442,Half_Rim,Half_Rim_Glasses_Alpha,Helm,Alpha,High_Rank,6,1,NA,NA,48,2,2,2,2,2,Wide-Range,5,NA,NA,NA,NA,NA,NA
443,Hawkheart,Hawkheart_Jacket_Alpha,Chest,Alpha,High_Rank,6,2,NA,NA,48,0,0,0,0,0,Constitution,4,Quick_Sheathe,2,NA,NA,NA,NA
444,High_Metal,High_Metal_Helm_Alpha,Helm,Alpha,High_Rank,6,2,NA,NA,44,0,-1,-2,3,0,??,NA,NA,NA,NA,NA,Imparted_Wisdom,NA
445,High_Metal,High_Metal_Mail_Alpha,Chest,Alpha,High_Rank,6,2,NA,NA,44,0,-1,-2,3,0,??,NA,NA,NA,NA,NA,Imparted_Wisdom,NA
446,High_Metal,High_Metal_Braces_Alpha,Arms,Alpha,High_Rank,6,2,NA,NA,44,0,-1,-2,3,0,??,NA,NA,NA,NA,NA,Imparted_Wisdom,NA
447,High_Metal,High_Metal_Coil_Alpha,Waist,Alpha,High_Rank,6,2,NA,NA,44,0,-1,-2,3,0,??,NA,NA,NA,NA,NA,Imparted_Wisdom,NA
448,High_Metal,High_Metal_Greaves_Alpha,Legs,Alpha,High_Rank,6,2,NA,NA,44,0,-1,-2,3,0,??,NA,NA,NA,NA,NA,Imparted_Wisdom,NA
449,Ingot,Ingot_Helm_Alpha,Helm,Alpha,High_Rank,6,2,NA,NA,44,-2,0,3,-1,0,Divine_Blessing,2,Resentment,1,NA,NA,NA,NA
450,Ingot,Ingot_Mail_Alpha,Chest,Alpha,High_Rank,6,1,1,NA,44,-2,0,3,-1,0,Resentment,1,Windproof,1,NA,NA,NA,NA
451,Ingot,Ingot_Vambraces_Alpha,Arms,Alpha,High_Rank,6,2,NA,NA,44,-2,0,3,-1,0,Stun_Resistance,2,Resentment,1,NA,NA,NA,NA
452,Ingot,Ingot_Coil_Alpha,Waist,Alpha,High_Rank,6,1,1,1,44,-2,0,3,-1,0,Resentment,1,Divine_Blessing,1,NA,NA,NA,NA
453,Ingot,Ingot_Greaves_Alpha,Legs,Alpha,High_Rank,6,2,NA,NA,44,-2,0,3,-1,0,Resentment,1,Windproof,1,NA,NA,NA,NA
454,King_Beetle,King_Beetle_Vertex_Alpha,Helm,Alpha,High_Rank,6,2,NA,NA,44,-1,-1,2,0,2,Heroics,1,Foray,1,Sleep_Resistance,1,Imparted_Wisdom,NA
455,King_Beetle,King_Beetle_Thorax_Alpha,Chest,Alpha,High_Rank,6,2,NA,NA,44,-1,-1,2,0,2,Heroics,1,Foray,1,Paralysis_Resistance,1,Imparted_Wisdom,NA
456,King_Beetle,King_Beetle_Brachia_Alpha,Arms,Alpha,High_Rank,6,2,NA,NA,44,-1,-1,2,0,2,Heroics,1,Foray,1,Poison_Resistance,1,Imparted_Wisdom,NA
457,King_Beetle,King_Beetle_Elytra_Alpha,Waist,Alpha,High_Rank,6,2,NA,NA,44,-1,-1,2,0,2,Heroics,1,Flayer,1,Paralysis_Resistance,1,Imparted_Wisdom,NA
458,King_Beetle,King_Beetle_Crura_Alpha,Legs,Alpha,High_Rank,6,2,NA,NA,44,-1,-1,2,0,2,Heroics,1,Flayer,1,Poison_Resistance,1,Imparted_Wisdom,NA
459,Kunafa,Kunafa_Headgear_Alpha,Helm,Alpha,High_Rank,6,2,NA,NA,44,1,1,4,1,1,Wide-Range,2,Palico_Rally,1,NA,NA,Imparted_Wisdom,NA
460,Kunafa,Kunafa_Cloak_Alpha,Chest,Alpha,High_Rank,6,2,NA,NA,44,1,1,4,1,1,Free_Meal,2,Palico_Rally,1,NA,NA,Imparted_Wisdom,NA
461,Kunafa,Kunafa_Sash_Alpha,Waist,Alpha,High_Rank,6,2,NA,NA,44,1,1,4,1,1,Speed_Eating,2,Palico_Rally,1,NA,NA,Imparted_Wisdom,NA
462,Kunafa,Kunafa_Chaps_Alpha,Legs,Alpha,High_Rank,6,2,NA,NA,44,1,1,4,1,1,Wide-Range,2,Palico_Rally,1,NA,NA,Imparted_Wisdom,NA
463,Lovely,Lovely_Shades_Alpha,Helm,Alpha,High_Rank,6,1,NA,NA,48,4,0,4,0,2,Mushroomancer,3,NA,NA,NA,NA,NA,NA
464,Melahoa,Melahoa_Hat_Alpha,Helm,Alpha,High_Rank,6,2,NA,NA,44,0,1,3,0,0,Survival_Expert,3,Poison_Resistance,1,NA,NA,Imparted_Wisdom,NA
465,Melahoa,Melahoa_Jacket_Alpha,Chest,Alpha,High_Rank,6,2,NA,NA,44,0,1,3,0,0,Tool_Specialist,3,NA,NA,NA,NA,Imparted_Wisdom,NA
466,Melahoa,Melahoa_Branch_Alpha,Arms,Alpha,High_Rank,6,2,NA,NA,44,0,1,3,0,0,Recovery_Speed,3,Paralysis_Resistance,1,NA,NA,Imparted_Wisdom,NA
467,Melahoa,Melahoa_Folia_Alpha,Waist,Alpha,High_Rank,6,2,NA,NA,44,0,1,3,0,0,Recovery_Up,3,Bleeding_Resistance,1,NA,NA,Imparted_Wisdom,NA
468,Melahoa,Melahoa_Roots_Alpha,Legs,Alpha,High_Rank,6,2,NA,NA,44,0,1,3,0,0,Mushroomancer,3,NA,NA,NA,NA,Imparted_Wisdom,NA
469,Mizutsune,Mizutsune_Helm_Alpha,Helm,Alpha,High_Rank,6,3,NA,NA,48,0,2,-3,1,-1,Evade_Extender,1,Aquatic-Oilsilt_Mobility,2,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
470,Mizutsune,Mizutsune_Mail_Alpha,Chest,Alpha,High_Rank,6,1,2,NA,48,0,2,-3,1,-1,Constitution,1,Burst,2,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
471,Mizutsune,Mizutsune_Braces_Alpha,Arms,Alpha,High_Rank,6,1,NA,NA,48,0,2,-3,1,-1,Evade_Extender,2,Evade_Window,2,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
472,Mizutsune,Mizutsune_Coil_Alpha,Waist,Alpha,High_Rank,6,2,1,NA,48,0,2,-3,1,-1,Constitution,2,Burst,1,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
473,Mizutsune,Mizutsune_Greaves_Alpha,Legs,Alpha,High_Rank,6,1,NA,NA,48,0,2,-3,1,-1,Peak_Performance,1,Burst,2,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
474,Mizutsune,Mizutsune_Helm_Beta,Helm,Beta,High_Rank,6,3,2,NA,48,0,2,-3,1,-1,Aquatic-Oilsilt_Mobility,2,NA,NA,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
475,Mizutsune,Mizutsune_Mail_Beta,Chest,Beta,High_Rank,6,2,2,NA,48,0,2,-3,1,-1,Constitution,1,Burst,1,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
476,Mizutsune,Mizutsune_Braces_Beta,Arms,Beta,High_Rank,6,3,NA,NA,48,0,2,-3,1,-1,Evade_Extender,1,Evade_Window,2,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
477,Mizutsune,Mizutsune_Coil_Beta,Waist,Beta,High_Rank,6,2,1,NA,48,0,2,-3,1,-1,Constitution,2,NA,NA,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
478,Mizutsune,Mizutsune_Greaves_Beta,Legs,Beta,High_Rank,6,1,NA,NA,48,0,2,-3,1,-1,Burst,2,NA,NA,NA,NA,Mizutsune's_Prowess,Mizutsune's_Prowess
479,Rathalos,Rathalos_Helm_Alpha,Helm,Alpha,High_Rank,6,1,1,NA,48,3,1,-2,1,-3,Evade_Window,2,Constitution,1,NA,NA,Scaling_Prowess,Rathalos's_Flare
480,Rathalos,Rathalos_Mail_Alpha,Chest,Alpha,High_Rank,6,1,NA,NA,48,3,1,-2,1,-3,Adrenaline_Rush,2,Constitution,1,NA,NA,Scaling_Prowess,Rathalos's_Flare
481,Rathalos,Rathalos_Vambraces_Alpha,Arms,Alpha,High_Rank,6,1,1,NA,48,3,1,-2,1,-3,Constitution,2,Evade_Window,1,NA,NA,Scaling_Prowess,Rathalos's_Flare
482,Rathalos,Rathalos_Coil_Alpha,Waist,Alpha,High_Rank,6,NA,NA,NA,48,3,1,-2,1,-3,Adrenaline_Rush,2,Evade_Window,1,NA,NA,Scaling_Prowess,Rathalos's_Flare
483,Rathalos,Rathalos_Greaves_Alpha,Legs,Alpha,High_Rank,6,2,NA,NA,48,3,1,-2,1,-3,Evade_Window,2,Adrenaline_Rush,1,NA,NA,Scaling_Prowess,Rathalos's_Flare
484,Rathalos,Rathalos_Helm_Beta,Helm,Beta,High_Rank,6,2,2,NA,48,3,1,-2,1,-3,Constitution,1,Evade_Window,1,NA,NA,Scale_Layering,Rathalos's_Flare
485,Rathalos,Rathalos_Mail_Beta,Chest,Beta,High_Rank,6,1,1,NA,48,3,1,-2,1,-3,Adrenaline_Rush,2,NA,NA,NA,NA,Scale_Layering,Rathalos's_Flare
486,Rathalos,Rathalos_Vambraces_Beta,Arms,Beta,High_Rank,6,2,1,1,48,3,1,-2,1,-3,Constitution,2,NA,NA,NA,NA,Scale_Layering,Rathalos's_Flare
487,Rathalos,Rathalos_Coil_Beta,Waist,Beta,High_Rank,6,2,NA,NA,48,3,1,-2,1,-3,Adrenaline_Rush,2,NA,NA,NA,NA,Scale_Layering,Rathalos's_Flare
488,Rathalos,Rathalos_Greaves_Beta,Legs,Beta,High_Rank,6,2,2,1,48,3,1,-2,1,-3,Evade_Window,2,NA,NA,NA,NA,Scale_Layering,Rathalos's_Flare
489,Sild,Sild_Hood_Alpha,Helm,Alpha,High_Rank,6,2,1,1,44,1,1,1,1,4,Botanist,3,NA,NA,NA,NA,Imparted_Wisdom,NA
490,Sild,Sild_Coat_Alpha,Chest,Alpha,High_Rank,6,2,NA,NA,44,1,1,1,1,4,Wide-Range,4,NA,NA,NA,NA,Imparted_Wisdom,NA
491,Suja,Suja_Sash_Alpha,Waist,Alpha,High_Rank,6,2,1,1,44,1,1,1,4,1,Divine_Blessing,3,NA,NA,NA,NA,Imparted_Wisdom,NA
492,Xu_Wu,Xu_Wu_Helm_Alpha,Helm,Alpha,High_Rank,6,1,NA,NA,48,1,1,1,-3,2,Adrenaline_Rush,2,Ambush,1,NA,NA,Flexible_Leathercraft,NA
493,Xu_Wu,Xu_Wu_Mail_Alpha,Chest,Alpha,High_Rank,6,NA,NA,NA,48,1,1,1,-3,2,Heroics,3,Ambush,1,NA,NA,Flexible_Leathercraft,NA
494,Xu_Wu,Xu_Wu_Vambraces_Alpha,Arms,Alpha,High_Rank,6,2,1,NA,48,1,1,1,-3,2,Earplugs,2,NA,NA,NA,NA,Flexible_Leathercraft,NA
495,Xu_Wu,Xu_Wu_Coil_Alpha,Waist,Alpha,High_Rank,6,2,NA,NA,48,1,1,1,-3,2,Heroics,2,Earplugs,1,NA,NA,Flexible_Leathercraft,NA
496,Xu_Wu,Xu_Wu_Greaves_Alpha,Legs,Alpha,High_Rank,6,2,1,NA,48,1,1,1,-3,2,Adrenaline_Rush,1,Ambush,1,NA,NA,Flexible_Leathercraft,NA
497,Xu_Wu,Xu_Wu_Helm_Beta,Helm,Beta,High_Rank,6,2,1,NA,48,1,1,1,-3,2,Adrenaline_Rush,2,NA,NA,NA,NA,Buttery_Leathercraft,NA
498,Xu_Wu,Xu_Wu_Mail_Beta,Chest,Beta,High_Rank,6,1,1,NA,48,1,1,1,-3,2,Heroics,3,NA,NA,NA,NA,Buttery_Leathercraft,NA
499,Xu_Wu,Xu_Wu_Vambraces_Beta,Arms,Beta,High_Rank,6,2,2,1,48,1,1,1,-3,2,Earplugs,1,NA,NA,NA,NA,Buttery_Leathercraft,NA
500,Xu_Wu,Xu_Wu_Coil_Beta,Waist,Beta,High_Rank,6,2,1,1,48,1,1,1,-3,2,Heroics,1,Earplugs,1,NA,NA,Buttery_Leathercraft,NA
501,Xu_Wu,Xu_Wu_Greaves_Beta,Legs,Beta,High_Rank,6,2,2,1,48,1,1,1,-3,2,Adrenaline_Rush,1,NA,NA,NA,NA,Buttery_Leathercraft,NA
502,Dahaad,Dahaad_Shardhelm_Alpha,Helm,Alpha,High_Rank,7,1,NA,NA,60,-3,2,-1,2,-1,Weakness_Exploit,1,Agitator,1,NA,NA,Lord's_Favor,Jin_Dahaad's_Revolt
503,Dahaad,Dahaad_Shardmail_Alpha,Chest,Alpha,High_Rank,7,3,1,NA,60,-3,2,-1,2,-1,Bind_Resistance,2,Adaptability,1,NA,NA,Lord's_Favor,Jin_Dahaad's_Revolt
504,Dahaad,Dahaad_Shardbraces_Alpha,Arms,Alpha,High_Rank,7,NA,NA,NA,60,-3,2,-1,2,-1,Agitator,2,Adaptability,1,NA,NA,Lord's_Favor,Jin_Dahaad's_Revolt
505,Dahaad,Dahaad_Shardcoil_Alpha,Waist,Alpha,High_Rank,7,1,1,NA,60,-3,2,-1,2,-1,Tremor_Resistance,2,Weakness_Exploit,1,NA,NA,Lord's_Favor,Jin_Dahaad's_Revolt
506,Dahaad,Dahaad_Shardgreaves_Alpha,Legs,Alpha,High_Rank,7,1,NA,NA,60,-3,2,-1,2,-1,Agitator,2,Tremor_Resistance,1,NA,NA,Lord's_Favor,Jin_Dahaad's_Revolt
507,Dahaad,Dahaad_Shardhelm_Beta,Helm,Beta,High_Rank,7,2,2,NA,60,-3,2,-1,2,-1,Agitator,1,NA,NA,NA,NA,Lord's_Fury,Jin_Dahaad's_Revolt
508,Dahaad,Dahaad_Shardmail_Beta,Chest,Beta,High_Rank,7,3,2,NA,60,-3,2,-1,2,-1,Bind_Resistance,1,Adaptability,1,NA,NA,Lord's_Fury,Jin_Dahaad's_Revolt
509,Dahaad,Dahaad_Shardbraces_Beta,Arms,Beta,High_Rank,7,3,NA,NA,60,-3,2,-1,2,-1,Agitator,1,Adaptability,1,NA,NA,Lord's_Fury,Jin_Dahaad's_Revolt
510,Dahaad,Dahaad_Shardcoil_Beta,Waist,Beta,High_Rank,7,1,1,1,60,-3,2,-1,2,-1,Weakness_Exploit,1,Tremor_Resistance,1,NA,NA,Lord's_Fury,Jin_Dahaad's_Revolt
511,Dahaad,Dahaad_Shardgreaves_Beta,Legs,Beta,High_Rank,7,2,NA,NA,60,-3,2,-1,2,-1,Agitator,2,NA,NA,NA,NA,Lord's_Fury,Jin_Dahaad's_Revolt
512,Damascus,Damascus_Helm_Alpha,Helm,Alpha,High_Rank,7,3,1,NA,56,4,-2,0,0,0,Divine_Blessing,2,Wide-Range,1,NA,NA,NA,NA
513,Damascus,Damascus_Mail_Alpha,Chest,Alpha,High_Rank,7,2,2,NA,56,4,-2,0,0,0,Recovery_Up,2,Wide-Range,1,NA,NA,NA,NA
514,Damascus,Damascus_Vambraces_Alpha,Arms,Alpha,High_Rank,7,3,1,NA,56,4,-2,0,0,0,Wide-Range,1,Divine_Blessing,1,NA,NA,NA,NA
515,Damascus,Damascus_Coil_Alpha,Waist,Alpha,High_Rank,7,3,2,NA,56,4,-2,0,0,0,Wide-Range,1,Recovery_Up,1,NA,NA,NA,NA
516,Damascus,Damascus_Greaves_Alpha,Legs,Alpha,High_Rank,7,3,NA,NA,56,4,-2,0,0,0,Item_Prolonger,2,Wide-Range,1,NA,NA,NA,NA
517,Dober,Dober_Helm_Alpha,Helm,Alpha,High_Rank,7,3,NA,NA,56,-2,0,-1,-1,4,Constitution,1,Stamina_Surge,1,NA,NA,NA,NA
518,Dober,Dober_Mail_Alpha,Chest,Alpha,High_Rank,7,3,2,NA,56,-2,0,-1,-1,4,Constitution,1,Marathon_Runner,1,NA,NA,NA,NA
519,Dober,Dober_Vambraces_Alpha,Arms,Alpha,High_Rank,7,3,NA,NA,56,-2,0,-1,-1,4,Stamina_Surge,2,Constitution,1,NA,NA,NA,NA
520,Dober,Dober_Coil_Alpha,Waist,Alpha,High_Rank,7,3,1,NA,56,-2,0,-1,-1,4,Marathon_Runner,2,Constitution,1,NA,NA,NA,NA
521,Dober,Dober_Greaves_Alpha,Legs,Alpha,High_Rank,7,2,2,NA,56,-2,0,-1,-1,4,Mushroomancer,2,Constitution,1,NA,NA,NA,NA
522,Duna,Duna_Wildmail_Alpha,Chest,Alpha,High_Rank,7,3,NA,NA,60,-1,4,-3,0,0,Tool_Specialist,2,Aquatic-Oilsilt_Mobility,1,NA,NA,Lord's_Favor,Uth_Duna's_Cover
523,Duna,Duna_Wildbraces_Alpha,Arms,Alpha,High_Rank,7,2,1,NA,60,-1,4,-3,0,0,Peak_Performance,2,Quick_Sheathe,1,NA,NA,Lord's_Favor,Uth_Duna's_Cover
524,Duna,Duna_Wildcoil_Alpha,Waist,Alpha,High_Rank,7,2,1,NA,60,-1,4,-3,0,0,Peak_Performance,2,Aquatic-Oilsilt_Mobility,1,NA,NA,Lord's_Favor,Uth_Duna's_Cover
525,Duna,Duna_Wildgreaves_Alpha,Legs,Alpha,High_Rank,7,3,NA,NA,60,-1,4,-3,0,0,Peak_Performance,1,Tool_Specialist,1,NA,NA,Lord's_Favor,Uth_Duna's_Cover
526,Duna,Duna_Wildhelm_Beta,Helm,Beta,High_Rank,7,3,2,NA,60,-1,4,-3,0,0,Tool_Specialist,1,Earplugs,1,NA,NA,Lord's_Fury,Uth_Duna's_Cover
527,Duna,Duna_Wildmail_Beta,Chest,Beta,High_Rank,7,3,1,NA,60,-1,4,-3,0,0,Tool_Specialist,2,NA,NA,NA,NA,Lord's_Fury,Uth_Duna's_Cover
528,Duna,Duna_Wildbraces_Beta,Arms,Beta,High_Rank,7,3,1,1,60,-1,4,-3,0,0,Peak_Performance,1,Quick_Sheathe,1,NA,NA,Lord's_Fury,Uth_Duna's_Cover
529,Duna,Duna_Wildcoil_Beta,Waist,Beta,High_Rank,7,3,1,NA,60,-1,4,-3,0,0,Peak_Performance,2,NA,NA,NA,NA,Lord's_Fury,Uth_Duna's_Cover
530,Duna,Duna_Wildgreaves_Beta,Legs,Beta,High_Rank,7,3,1,1,60,-1,4,-3,0,0,Peak_Performance,1,NA,NA,NA,NA,Lord's_Fury,Uth_Duna's_Cover
531,Gore,Gore_Helm_Alpha,Helm,Alpha,High_Rank,7,2,NA,NA,60,-2,3,-1,2,-1,Evade_Window,2,Coalescence,1,NA,NA,Scaling_Prowess,Gore_Magala's_Tyranny
532,Gore,Gore_Mail_Alpha,Chest,Alpha,High_Rank,7,3,NA,NA,60,-2,3,-1,2,-1,Evade_Window,2,Antivirus,1,NA,NA,Scaling_Prowess,Gore_Magala's_Tyranny
533,Gore,Gore_Vambraces_Alpha,Arms,Alpha,High_Rank,7,2,1,NA,60,-2,3,-1,2,-1,Constitution,2,Evade_Window,1,NA,NA,Scaling_Prowess,Gore_Magala's_Tyranny
534,Gore,Gore_Coil_Alpha,Waist,Alpha,High_Rank,7,3,1,NA,60,-2,3,-1,2,-1,Constitution,2,Antivirus,1,NA,NA,Scaling_Prowess,Gore_Magala's_Tyranny
535,Gore,Gore_Greaves_Alpha,Legs,Alpha,High_Rank,7,3,1,NA,60,-2,3,-1,2,-1,Flinch_Free,2,Antivirus,1,NA,NA,Scaling_Prowess,Gore_Magala's_Tyranny
536,Gore,Gore_Helm_Beta,Helm,Beta,High_Rank,7,3,1,NA,60,-2,3,-1,2,-1,Evade_Window,1,Coalescence,1,NA,NA,Scale_Layering,Gore_Magala's_Tyranny
537,Gore,Gore_Mail_Beta,Chest,Beta,High_Rank,7,3,1,NA,60,-2,3,-1,2,-1,Evade_Window,2,NA,NA,NA,NA,Scale_Layering,Gore_Magala's_Tyranny
538,Gore,Gore_Vambraces_Beta,Arms,Beta,High_Rank,7,2,2,NA,60,-2,3,-1,2,-1,Constitution,1,Evade_Window,1,NA,NA,Scale_Layering,Gore_Magala's_Tyranny
539,Gore,Gore_Coil_Beta,Waist,Beta,High_Rank,7,3,2,NA,60,-2,3,-1,2,-1,Constitution,2,NA,NA,NA,NA,Scale_Layering,Gore_Magala's_Tyranny
540,Gore,Gore_Greaves_Beta,Legs,Beta,High_Rank,7,3,1,1,60,-2,3,-1,2,-1,Antivirus,1,Flinch_Free,1,NA,NA,Scale_Layering,Gore_Magala's_Tyranny
541,Lagiacrus,Lagiacrus_Helm_Alpha,Helm,Alpha,High_Rank,7,2,1,NA,64,-3,2,4,-1,-2,Maximum_Might,2,Latent_Power,1,NA,NA,Flexible_Leathercraft,Leviathan's_Fury
542,Lagiacrus,Lagiacrus_Mail_Alpha,Chest,Alpha,High_Rank,7,2,1,NA,64,-3,2,4,-1,-2,Weakness_Exploit,1,Stamina_Surge,1,NA,NA,Flexible_Leathercraft,Leviathan's_Fury
543,Lagiacrus,Lagiacrus_Braces_Alpha,Arms,Alpha,High_Rank,7,2,1,NA,64,-3,2,4,-1,-2,Stamina_Surge,2,Weakness_Exploit,1,Aquatic/Oilsilt_Mobility,1,Flexible_Leathercraft,Leviathan's_Fury
544,Lagiacrus,Lagiacrus_Coil_Alpha,Waist,Alpha,High_Rank,7,2,1,1,64,-3,2,4,-1,-2,Weakness_Exploit,1,Maximum_Might,1,Aquatic-Oilsilt_Mobility,1,Flexible_Leathercraft,Leviathan's_Fury
545,Lagiacrus,Lagiacrus_Greaves_Alpha,Legs,Alpha,High_Rank,7,NA,NA,NA,64,-3,2,4,-1,-2,Weakness_Exploit,2,Latent_Power,1,Thunder_Resistance,1,Flexible_Leathercraft,Leviathan's_Fury
546,Lagiacrus,Lagiacrus_Helm_Beta,Helm,Beta,High_Rank,7,3,2,1,64,-3,2,4,-1,-2,Maximum_Might,2,NA,NA,NA,NA,Buttery_Leathercraft,Leviathan's_Fury
547,Lagiacrus,Lagiacrus_Mail_Beta,Chest,Beta,High_Rank,7,2,2,1,64,-3,2,4,-1,-2,Weakness_Exploit,1,Stamina_Surge,1,NA,NA,Buttery_Leathercraft,Leviathan's_Fury
548,Lagiacrus,Lagiacrus_Braces_Beta,Arms,Beta,High_Rank,7,2,1,NA,64,-3,2,4,-1,-2,Stamina_Surge,2,Weakness_Exploit,1,NA,NA,Buttery_Leathercraft,Leviathan's_Fury
549,Lagiacrus,Lagiacrus_Coil_Beta,Waist,Beta,High_Rank,7,2,2,1,64,-3,2,4,-1,-2,Weakness_Exploit,1,Maximum_Might,1,NA,NA,Buttery_Leathercraft,Leviathan's_Fury
550,Lagiacrus,Lagiacrus_Greaves_Beta,Legs,Beta,High_Rank,7,1,NA,NA,64,-3,2,4,-1,-2,Weakness_Exploit,2,Latent_Power,1,NA,NA,Buttery_Leathercraft,Leviathan's_Fury
551,Pinion,Pinion_Necklace_Alpha,Chest,Alpha,High_Rank,7,NA,NA,NA,60,0,0,0,0,0,Heroics,2,Agitator,1,NA,NA,NA,NA
552,Regios,Regios_Helm_Alpha,Helm,Alpha,High_Rank,7,3,NA,NA,64,4,0,-3,-2,0,Adrenaline_Rush,1,Counterstrike,1,Bleeding_Resistance,1,Scaling_Prowess,Seregios's_Tenacity
553,Regios,Regios_Mail_Alpha,Chest,Alpha,High_Rank,7,1,NA,NA,64,4,0,-3,-2,0,Evade_Window,2,Agitator,1,Counterstrike,1,Scaling_Prowess,Seregios's_Tenacity
554,Regios,Regios_Vambraces_Alpha,Arms,Alpha,High_Rank,7,2,NA,NA,64,4,0,-3,-2,0,Adrenaline_Rush,2,Evade_Extender,1,NA,NA,Scaling_Prowess,Seregios's_Tenacity
555,Regios,Regios_Coil_Alpha,Waist,Alpha,High_Rank,7,2,NA,NA,64,4,0,-3,-2,0,Evade_Window,2,Agitator,1,Bleeding_Resistance,1,Scaling_Prowess,Seregios's_Tenacity
556,Regios,Regios_Greaves_Alpha,Legs,Alpha,High_Rank,7,NA,NA,NA,64,4,0,-3,-2,0,Adrenaline_Rush,2,Agitator,1,Bleeding_Resistance,1,Scaling_Prowess,Seregios's_Tenacity
557,Regios,Regios_Helm_Beta,Helm,Beta,High_Rank,7,3,1,1,64,4,0,-3,-2,0,Adrenaline_Rush,1,Bleeding_Resistance,1,NA,NA,Scale_Layering,Seregios's_Tenacity
